Timestamp,Device_Type,Src_IP,Dst_IP,Src_Port,Dst_Port,Protocol,Packet_Size,Flags,Payload,Activity,Label
2024-05-26 21:33:11.190473,Smart Lock,126.47.0.16,207.73.209.187,46149,16824,UDP,302,SYN,18,sending data,1
2024-05-27 03:49:15.190473,Smart Lock,164.158.255.41,29.188.106.116,47958,10564,UDP,647,SYN,1329,sending data,0
2024-05-27 09:07:39.190473,Smart Lock,213.153.107.30,75.29.208.222,63657,55346,UDP,43,RST,456,receiving data,0
2024-05-27 22:17:24.190473,Smart Lock,235.246.86.239,138.190.105.43,44772,57814,TCP,155,RST,579,sending data,1
2024-05-27 20:54:36.190473,Smart Lock,180.129.62.156,59.191.114.231,36481,26538,TCP,208,,1151,sending data,0
2024-05-27 08:50:49.190473,Smart Lock,157.113.166.33,72.66.74.142,6455,11281,UDP,914,RST,762,receiving data,1
2024-05-27 23:17:56.190473,Smart Lock,97.73.159.189,72.239.69.154,58304,15343,TCP,414,ACK,309,receiving data,1
2024-05-27 03:32:56.190473,Smart Lock,60.37.192.142,230.63.34.127,58963,54949,UDP,45,SYN,1154,idle,1
2024-05-27 09:39:30.190473,Smart Lock,8.194.13.52,9.44.49.86,20247,16921,TCP,1341,ACK,99,receiving data,1
2024-05-27 08:01:08.190473,Smart Lock,216.161.29.66,41.1.21.229,39942,60898,TCP,1011,SYN,1018,idle,0
2024-05-28 00:01:51.190473,Smart Lock,48.39.187.238,227.208.255.240,45021,47652,TCP,288,SYN,1020,receiving data,0
2024-05-27 14:15:46.190473,Smart Lock,88.31.84.135,166.12.140.36,57481,22721,TCP,209,RST,471,receiving data,1
2024-05-28 00:36:43.190473,Smart Lock,93.185.140.182,191.130.3.235,19996,9814,UDP,724,FIN,1164,sending data,1
2024-05-26 23:39:31.190473,Smart Lock,26.114.13.167,0.126.52.187,9454,57259,UDP,552,RST,1042,sending data,1
2024-05-27 17:34:21.190473,Smart Lock,233.245.103.72,236.235.88.196,57192,35779,UDP,1418,FIN,62,sending data,0
2024-05-27 11:42:22.190473,Smart Lock,56.162.111.42,45.32.117.59,25653,49327,UDP,578,,20,idle,0
2024-05-27 03:55:08.190473,Smart Lock,178.211.200.137,224.236.72.57,23061,58222,UDP,274,RST,1085,receiving data,1
2024-05-27 19:15:22.190473,Smart Lock,108.179.147.146,21.222.202.99,43175,5750,TCP,454,,1155,idle,1
2024-05-27 06:02:04.190473,Smart Lock,36.70.129.96,24.53.52.130,16920,39121,UDP,776,FIN,752,idle,0
2024-05-27 17:11:02.190473,Smart Lock,161.159.253.28,128.160.2.15,18485,57387,UDP,1266,SYN,191,idle,0
2024-05-27 00:12:30.191472,Smart Lock,151.109.176.232,96.69.255.50,56214,37183,UDP,740,ACK,512,receiving data,0
2024-05-27 07:42:17.191472,Smart Lock,182.109.6.115,222.165.239.39,43806,9505,TCP,1439,,212,idle,1
2024-05-27 11:39:49.191472,Smart Lock,222.51.235.229,252.135.212.250,47843,12241,UDP,730,SYN,937,sending data,1
2024-05-27 20:14:05.191472,Smart Lock,235.83.46.233,37.10.225.194,16255,26436,TCP,295,RST,358,idle,1
2024-05-27 01:18:49.191472,Smart Lock,56.160.41.154,99.188.64.92,12777,4856,TCP,1125,RST,1386,idle,0
2024-05-27 10:55:11.191472,Smart Lock,112.214.206.133,157.55.26.53,33638,21733,TCP,1156,SYN,505,receiving data,0
2024-05-27 18:31:50.191472,Smart Lock,103.76.181.160,35.150.138.21,21642,8016,UDP,1361,,743,receiving data,1
2024-05-27 20:32:22.191472,Smart Lock,142.62.7.118,230.152.27.103,1373,60632,TCP,781,SYN,589,receiving data,1
2024-05-27 08:14:17.191472,Smart Lock,115.47.42.239,195.180.213.109,7315,42551,UDP,765,RST,926,receiving data,1
2024-05-27 05:10:38.191472,Smart Lock,254.208.124.219,239.21.80.32,18050,48325,TCP,724,,179,sending data,1
2024-05-27 19:38:44.191472,Smart Lock,179.254.43.72,128.108.11.177,42667,17404,UDP,1419,ACK,1011,sending data,0
2024-05-27 04:03:02.191472,Smart Lock,44.48.149.196,8.245.36.106,60950,29639,TCP,1351,ACK,889,receiving data,0
2024-05-27 05:00:20.191472,Smart Lock,171.125.87.29,236.48.38.214,21268,36639,TCP,286,RST,1305,idle,1
2024-05-27 15:46:23.191472,Smart Lock,230.214.89.183,166.163.98.31,36134,5845,TCP,887,ACK,284,receiving data,1
2024-05-27 06:17:38.191472,Smart Lock,236.77.84.81,166.24.250.15,55790,9065,UDP,1006,,65,receiving data,0
2024-05-27 14:58:05.191472,Smart Lock,48.28.8.191,221.85.225.23,52955,63328,TCP,615,FIN,698,idle,0
2024-05-27 12:24:14.191472,Smart Lock,77.154.11.113,79.9.137.68,36332,21390,TCP,554,ACK,261,idle,0
2024-05-27 14:25:07.191472,Smart Lock,102.15.87.253,96.135.11.110,21030,49946,TCP,1375,,1014,sending data,1
2024-05-26 22:31:13.191472,Smart Lock,149.32.108.211,53.133.122.117,10348,8084,TCP,1187,SYN,1219,idle,0
2024-05-27 16:45:48.191472,Smart Lock,252.202.83.27,150.154.216.12,54055,63904,UDP,247,FIN,281,receiving data,0
2024-05-27 04:40:21.191472,Smart Lock,142.44.74.148,246.216.179.253,44518,53872,TCP,1090,,545,receiving data,1
2024-05-27 14:51:24.191472,Smart Lock,98.100.158.221,111.31.232.96,17032,40072,TCP,1380,,1313,receiving data,1
2024-05-27 21:53:59.191472,Smart Lock,230.250.183.38,208.17.160.111,19773,45257,TCP,624,RST,1062,sending data,0
2024-05-27 06:05:07.192472,Smart Lock,101.236.152.90,229.189.31.89,35279,52629,TCP,1117,RST,912,sending data,1
2024-05-27 21:48:12.192472,Smart Lock,203.239.224.163,141.49.59.115,58922,34190,UDP,186,FIN,653,sending data,0
2024-05-27 21:23:11.192472,Smart Lock,151.155.18.122,46.100.77.97,28113,61783,TCP,1225,FIN,277,receiving data,0
2024-05-27 04:50:34.192472,Smart Lock,54.46.111.42,2.85.3.248,6105,51578,TCP,46,SYN,196,sending data,1
2024-05-27 03:04:42.192472,Smart Lock,23.130.2.192,144.221.37.105,61792,11802,TCP,244,ACK,312,receiving data,0
2024-05-27 10:27:39.192472,Smart Lock,31.206.151.164,106.56.72.159,14606,63039,TCP,931,FIN,252,idle,0
2024-05-27 22:59:42.192472,Smart Lock,81.181.104.154,241.223.59.222,31172,15976,TCP,1303,ACK,1271,sending data,0
2024-05-27 06:26:38.192472,Smart Lock,246.59.49.158,219.86.61.94,48629,20848,UDP,736,FIN,798,sending data,0
2024-05-27 22:20:07.192472,Smart Lock,90.14.61.50,224.36.78.207,6505,51910,UDP,286,,291,idle,0
2024-05-27 13:50:54.192472,Smart Lock,114.221.75.0,165.179.245.116,50161,36473,UDP,125,FIN,1040,sending data,1
2024-05-27 14:05:41.192472,Smart Lock,253.168.75.71,172.85.70.137,35605,11646,UDP,1076,FIN,680,sending data,0
2024-05-27 23:46:28.192472,Smart Lock,62.143.213.151,57.147.34.151,26638,33403,UDP,579,RST,1090,idle,0
2024-05-27 21:06:26.192472,Smart Lock,239.84.184.120,216.18.50.86,11577,31933,UDP,1271,FIN,714,idle,0
2024-05-27 02:58:18.192472,Smart Lock,16.142.106.189,114.212.251.66,39398,23905,TCP,290,ACK,59,idle,0
2024-05-27 07:30:49.192472,Smart Lock,52.1.245.183,103.170.52.41,64695,21644,TCP,176,RST,375,sending data,1
2024-05-27 16:51:51.192472,Smart Lock,240.145.59.128,216.206.149.203,27628,3109,TCP,866,ACK,433,idle,1
2024-05-28 00:49:12.192472,Smart Lock,169.9.96.166,83.237.28.225,33390,14360,UDP,1453,FIN,1101,sending data,0
2024-05-27 03:54:43.192472,Smart Lock,8.227.153.239,92.189.143.186,32512,4405,UDP,313,FIN,30,sending data,1
2024-05-28 00:48:51.192472,Smart Lock,44.225.38.169,85.39.97.19,49030,61942,TCP,140,FIN,105,receiving data,1
2024-05-26 23:22:30.192472,Smart Lock,168.207.119.123,76.192.129.171,45623,7184,UDP,363,RST,711,sending data,1
2024-05-26 23:15:46.192472,Smart Lock,77.18.130.197,227.206.127.139,4160,55892,UDP,1084,,847,receiving data,1
2024-05-27 15:34:46.193472,Smart Lock,236.21.115.109,97.238.11.231,24161,25056,TCP,1136,,657,receiving data,1
2024-05-27 12:06:03.193472,Smart Lock,73.191.214.45,26.166.99.251,35275,45996,TCP,968,FIN,86,idle,0
2024-05-27 18:01:29.193472,Smart Lock,77.175.69.152,194.230.130.241,12646,63224,TCP,803,RST,1096,receiving data,1
2024-05-27 00:03:31.193472,Smart Lock,61.47.151.142,194.143.246.112,13621,39012,UDP,507,SYN,1209,receiving data,0
2024-05-27 01:31:28.193472,Smart Lock,152.44.17.247,130.200.152.11,50662,14816,UDP,596,SYN,621,receiving data,0
2024-05-26 22:10:54.193472,Smart Lock,153.111.242.253,75.118.145.220,53032,45975,UDP,1188,ACK,1223,idle,0
2024-05-26 23:29:10.193472,Smart Lock,104.163.6.96,30.114.170.103,2149,18244,TCP,113,ACK,1253,receiving data,1
2024-05-27 10:10:04.193472,Smart Lock,158.201.227.238,225.26.76.216,12408,17585,UDP,1241,FIN,733,idle,1
2024-05-27 20:36:12.193472,Smart Lock,108.34.123.166,75.28.64.177,16399,31395,UDP,741,RST,624,idle,0
2024-05-28 00:49:02.193472,Smart Lock,171.2.75.81,84.74.74.16,57941,20680,TCP,1152,,1088,idle,0
2024-05-27 03:41:10.193472,Smart Lock,6.82.104.127,172.129.58.212,50388,58423,TCP,321,ACK,437,receiving data,1
2024-05-27 04:26:42.193472,Smart Lock,73.148.42.106,251.67.197.108,30775,2848,UDP,1481,SYN,54,idle,1
2024-05-27 03:30:18.193472,Smart Lock,207.206.18.73,23.124.120.159,63527,29813,UDP,403,RST,406,receiving data,1
2024-05-27 22:11:15.193472,Smart Lock,106.210.191.206,206.158.31.81,58125,46638,UDP,1124,RST,17,sending data,0
2024-05-27 14:44:47.193472,Smart Lock,11.202.252.240,30.155.84.202,27743,36509,UDP,863,FIN,1055,receiving data,0
2024-05-27 03:32:35.194475,Smart Lock,146.146.40.246,167.88.5.224,22610,17701,UDP,305,,522,idle,0
2024-05-27 03:36:42.194475,Smart Lock,167.141.210.159,25.39.70.100,34195,64822,TCP,1151,RST,36,receiving data,0
2024-05-27 20:03:44.194475,Smart Lock,237.39.81.184,216.132.226.63,55166,50326,UDP,1034,ACK,606,idle,1
2024-05-27 04:41:49.194475,Smart Lock,77.239.9.35,221.199.194.55,55612,29896,UDP,249,FIN,698,receiving data,1
2024-05-27 04:44:04.194475,Smart Lock,157.132.114.48,137.181.0.12,51313,36348,TCP,616,SYN,1236,receiving data,1
2024-05-27 10:50:35.194475,Smart Lock,235.123.232.163,206.201.59.50,5225,23566,TCP,836,SYN,38,idle,0
2024-05-27 15:57:36.194475,Smart Lock,60.173.254.39,145.215.162.66,1649,23799,TCP,400,ACK,705,idle,1
2024-05-26 21:55:44.194475,Smart Lock,147.36.137.122,226.81.167.183,1016,23676,UDP,784,RST,721,receiving data,0
2024-05-27 10:18:40.194475,Smart Lock,3.16.184.3,32.121.40.178,13872,38615,TCP,1395,FIN,1398,idle,0
2024-05-27 22:37:13.194475,Smart Lock,225.249.162.56,124.198.210.27,12620,57262,TCP,895,,1226,receiving data,1
2024-05-27 00:19:44.194475,Smart Lock,195.149.53.219,5.138.211.99,21999,58163,TCP,1111,,732,receiving data,1
2024-05-27 23:38:45.194475,Smart Lock,54.51.113.38,1.68.56.228,5598,26731,UDP,472,SYN,695,sending data,0
2024-05-26 23:30:38.194475,Smart Lock,7.8.122.162,229.104.134.201,53360,41335,UDP,550,,197,receiving data,0
2024-05-27 21:33:45.194475,Smart Lock,119.31.107.31,22.255.222.159,35800,35134,UDP,1029,,446,sending data,1
2024-05-27 01:44:19.194475,Smart Lock,189.144.151.101,103.113.165.200,59529,12437,TCP,600,,1096,receiving data,1
2024-05-27 21:30:31.194475,Smart Lock,144.237.74.207,49.165.255.103,1986,47863,UDP,1196,,315,sending data,1
2024-05-27 01:13:05.194475,Smart Lock,55.47.203.183,239.166.40.123,55007,24587,UDP,1303,,974,sending data,1
2024-05-28 00:15:15.194475,Smart Lock,228.39.221.173,147.53.31.35,14272,18112,TCP,1383,,835,idle,1
2024-05-26 23:20:49.194475,Smart Lock,21.208.96.66,52.187.221.41,63866,6909,UDP,820,SYN,296,sending data,0
2024-05-27 15:36:32.194475,Smart Lock,147.45.24.195,87.3.40.50,60327,55375,UDP,464,ACK,1311,receiving data,0
2024-05-27 05:35:45.194475,Smart Lock,19.110.65.102,52.237.130.134,13056,35465,TCP,62,SYN,1099,sending data,0
2024-05-27 07:36:47.194475,Smart Lock,61.163.241.237,211.54.197.222,61840,56435,TCP,1443,ACK,376,sending data,0
2024-05-27 07:02:32.194475,Smart Lock,69.22.202.217,190.46.232.225,12933,65144,UDP,193,RST,1260,sending data,0
2024-05-27 17:25:41.194475,Smart Lock,81.208.92.14,200.81.27.86,37301,9210,TCP,1187,SYN,81,idle,1
2024-05-27 11:07:35.194475,Smart Lock,95.145.247.76,48.59.158.87,23369,5158,UDP,720,SYN,1396,receiving data,0
2024-05-26 23:10:42.194475,Smart Lock,186.179.241.223,130.108.86.146,18182,9311,TCP,1198,RST,1344,sending data,1
2024-05-27 06:14:04.194475,Smart Lock,128.166.111.85,3.207.69.173,33144,11846,TCP,472,ACK,278,idle,1
2024-05-26 22:16:05.194475,Smart Lock,34.54.154.220,23.52.247.6,47429,24990,UDP,234,,358,receiving data,0
2024-05-27 13:35:25.194475,Smart Lock,42.177.155.124,38.197.185.11,52422,53566,UDP,1430,SYN,1026,receiving data,0
2024-05-27 13:31:25.194475,Smart Lock,113.179.130.54,224.123.104.163,42801,9121,TCP,1243,ACK,1273,idle,1
2024-05-27 08:09:05.194475,Smart Lock,2.35.246.23,124.179.179.145,1941,16469,UDP,1285,FIN,418,sending data,1
2024-05-27 17:32:02.194475,Smart Lock,94.134.242.165,19.48.66.208,40250,36086,UDP,1083,,1375,sending data,1
2024-05-27 04:14:06.194475,Smart Lock,152.55.28.46,157.25.215.154,65115,26464,TCP,557,SYN,281,receiving data,1
2024-05-27 12:02:17.194475,Smart Lock,251.67.166.109,79.144.16.70,34609,37967,UDP,1391,FIN,1124,receiving data,0
2024-05-27 03:49:10.194475,Smart Lock,109.146.35.4,215.59.63.25,56420,25850,UDP,789,SYN,944,sending data,1
2024-05-27 10:39:21.194475,Smart Lock,4.134.19.65,138.52.27.239,61282,34318,UDP,425,FIN,1387,receiving data,1
2024-05-27 01:49:06.194475,Smart Lock,194.117.241.35,31.250.41.229,43437,39054,TCP,1317,ACK,1207,receiving data,1
2024-05-27 19:48:46.194475,Smart Lock,65.162.84.56,110.114.115.160,44834,48528,TCP,567,RST,1288,idle,0
2024-05-27 05:36:44.194475,Smart Lock,47.23.144.248,250.214.214.15,30779,30907,UDP,907,,897,idle,0
2024-05-26 21:26:32.194475,Smart Lock,158.232.209.225,174.2.179.72,57520,43389,UDP,587,FIN,883,receiving data,1
2024-05-27 10:55:42.194475,Smart Lock,96.222.42.140,73.221.247.125,17632,34864,TCP,1017,ACK,42,idle,1
2024-05-27 19:44:27.194475,Smart Lock,169.196.144.59,45.183.153.45,27645,59536,UDP,621,FIN,1300,receiving data,1
2024-05-27 11:56:10.194475,Smart Lock,171.93.154.135,145.10.116.143,16876,63164,TCP,1376,FIN,127,receiving data,1
2024-05-27 14:11:06.194475,Smart Lock,158.162.3.83,6.51.181.52,45845,17139,UDP,786,ACK,1343,idle,1
2024-05-28 00:25:27.194475,Smart Lock,92.83.119.115,248.246.143.140,31519,23050,UDP,732,,76,idle,0
2024-05-27 16:13:22.194475,Smart Lock,25.117.42.21,126.145.230.86,1112,2413,TCP,779,RST,1383,sending data,1
2024-05-27 14:18:22.194475,Smart Lock,245.59.35.103,184.129.157.123,47624,56256,TCP,471,FIN,751,receiving data,0
2024-05-27 08:52:14.194475,Smart Lock,91.79.190.103,9.108.206.39,11350,14156,UDP,987,,709,sending data,1
2024-05-27 14:00:28.194475,Smart Lock,21.178.95.146,11.179.4.9,5379,50080,TCP,1432,SYN,1013,sending data,0
2024-05-27 11:08:53.194475,Smart Lock,244.160.8.117,80.111.12.74,43980,64826,UDP,1233,FIN,24,receiving data,1
2024-05-27 14:35:19.194475,Smart Lock,35.239.239.113,189.214.23.178,65112,21682,TCP,924,FIN,175,receiving data,1
2024-05-27 03:48:05.194475,Smart Lock,115.155.251.140,62.152.243.139,19195,62030,TCP,783,,992,sending data,0
2024-05-27 22:13:06.194475,Smart Lock,161.124.33.55,105.166.196.207,23083,60852,TCP,1498,,55,receiving data,1
2024-05-27 21:06:16.194475,Smart Lock,45.152.64.190,108.42.12.126,38270,3636,TCP,659,FIN,844,receiving data,1
2024-05-27 00:07:59.194475,Smart Lock,7.252.194.15,1.205.225.56,28771,13147,TCP,714,SYN,844,receiving data,1
2024-05-27 20:36:42.194475,Smart Lock,27.219.250.89,35.41.85.89,17539,28954,UDP,522,,97,receiving data,0
2024-05-27 22:55:55.194475,Smart Lock,48.89.97.249,226.82.187.147,10632,25221,TCP,206,FIN,439,sending data,1
2024-05-27 07:52:58.194475,Smart Lock,224.97.74.76,222.137.69.75,37854,45343,UDP,74,FIN,165,idle,0
2024-05-27 11:49:29.194475,Smart Lock,188.174.199.64,196.30.150.221,41556,24881,TCP,835,FIN,898,receiving data,1
2024-05-27 06:19:51.194475,Smart Lock,183.139.138.240,122.133.171.20,29438,44243,UDP,511,RST,1376,receiving data,1
2024-05-27 08:49:03.194475,Smart Lock,24.241.84.239,240.139.194.179,5524,32701,TCP,243,FIN,1384,idle,0
2024-05-27 19:02:20.194475,Smart Lock,14.52.136.76,255.7.129.175,8273,39715,UDP,1098,SYN,840,receiving data,0
2024-05-27 10:49:58.194475,Smart Lock,81.76.41.105,118.139.86.141,49174,54626,TCP,870,RST,1213,idle,1
2024-05-27 15:35:39.195475,Smart Lock,229.93.117.136,205.13.1.77,12668,25188,TCP,884,SYN,1236,receiving data,0
2024-05-27 02:31:51.195475,Smart Lock,237.131.155.70,143.142.255.177,49631,10547,UDP,108,FIN,183,sending data,0
2024-05-26 23:03:54.195475,Smart Lock,238.13.92.139,83.44.131.200,37870,64162,TCP,1018,,769,sending data,0
2024-05-27 12:15:10.195475,Smart Lock,7.0.39.215,132.121.96.25,18161,21082,TCP,987,,1186,sending data,1
2024-05-27 05:36:25.195475,Smart Lock,58.5.59.64,247.243.149.253,3773,38018,UDP,1203,RST,456,idle,1
2024-05-27 19:35:56.195475,Smart Lock,43.42.213.58,66.40.15.189,58691,33011,UDP,716,,658,receiving data,0
2024-05-26 22:16:40.195475,Smart Lock,1.16.52.203,220.191.162.239,61196,58800,UDP,1191,,16,sending data,0
2024-05-27 19:05:39.195475,Smart Lock,196.219.176.107,164.242.138.232,35407,31223,UDP,1114,RST,770,receiving data,0
2024-05-27 14:55:46.195475,Smart Lock,130.53.147.53,214.210.112.232,20395,6517,TCP,326,ACK,985,sending data,0
2024-05-26 23:10:34.195475,Smart Lock,113.236.120.95,60.4.222.250,9642,58182,TCP,578,,840,idle,0
2024-05-27 14:44:20.195475,Smart Lock,200.227.133.29,141.183.211.202,8206,31110,UDP,1301,,1069,idle,0
2024-05-27 23:37:46.195475,Smart Lock,187.245.139.141,201.4.96.98,12152,45109,TCP,1133,FIN,675,idle,1
2024-05-28 00:22:08.195475,Smart Lock,77.252.113.82,73.175.233.167,59927,41009,UDP,418,FIN,176,receiving data,1
2024-05-27 13:57:02.195475,Smart Lock,38.15.114.159,165.59.8.33,9037,14921,TCP,724,FIN,890,idle,1
2024-05-27 14:35:35.195475,Smart Lock,28.9.39.130,187.195.243.248,3335,55738,UDP,1393,ACK,20,receiving data,1
2024-05-27 20:37:22.195475,Smart Lock,93.145.46.86,230.139.132.96,45481,23292,TCP,942,SYN,249,idle,1
2024-05-27 03:12:23.195475,Smart Lock,188.81.22.3,8.30.212.187,51769,58675,UDP,1095,FIN,674,receiving data,1
2024-05-27 06:59:25.195475,Smart Lock,147.19.221.116,60.111.187.219,45495,63098,TCP,603,RST,886,receiving data,0
2024-05-27 00:41:53.195475,Smart Lock,169.201.43.239,191.93.36.103,26356,50457,TCP,371,ACK,1173,idle,0
2024-05-27 14:43:41.195475,Smart Lock,61.157.239.107,33.144.7.200,35519,59554,TCP,446,ACK,417,receiving data,1
2024-05-27 00:16:26.195475,Smart Lock,79.131.253.20,118.31.105.30,35036,19832,UDP,906,FIN,716,sending data,1
2024-05-27 04:17:23.195475,Smart Lock,163.178.121.226,111.74.177.243,18677,41669,UDP,1256,ACK,0,receiving data,1
2024-05-27 00:41:34.195475,Smart Lock,98.115.168.68,134.55.226.89,15449,25743,TCP,441,ACK,413,receiving data,1
2024-05-27 07:48:39.195475,Smart Lock,85.183.235.79,12.24.244.82,48795,62074,TCP,691,ACK,683,receiving data,0
2024-05-27 16:29:44.195475,Smart Lock,89.23.71.238,51.169.142.80,29971,29096,UDP,415,FIN,388,idle,1
2024-05-26 22:42:27.195475,Smart Lock,19.97.131.225,218.108.11.229,25961,27510,UDP,686,RST,951,receiving data,1
2024-05-27 12:34:03.195475,Smart Lock,239.162.25.231,202.106.73.250,61650,55449,UDP,351,,514,receiving data,0
2024-05-26 22:21:40.195475,Smart Lock,152.197.190.29,26.151.127.99,4224,28853,TCP,326,SYN,87,receiving data,1
2024-05-27 13:44:57.195475,Smart Lock,231.73.44.245,8.172.15.239,54493,10939,TCP,1121,ACK,1357,idle,1
2024-05-27 15:54:19.195475,Smart Lock,31.123.225.168,17.221.139.167,36353,8831,TCP,1132,ACK,52,idle,0
2024-05-28 00:01:03.195475,Smart Lock,251.178.17.254,66.180.176.254,52836,8365,TCP,1384,RST,1021,idle,1
2024-05-27 15:44:25.195475,Smart Lock,63.60.30.75,20.169.181.221,28158,45854,TCP,891,SYN,1008,receiving data,0
2024-05-27 06:49:03.195475,Smart Lock,161.26.201.47,6.193.86.192,63101,7671,UDP,1233,SYN,568,receiving data,1
2024-05-27 09:28:10.195475,Smart Lock,100.87.158.208,68.142.50.222,54064,47259,TCP,1392,RST,996,receiving data,0
2024-05-27 03:33:31.195475,Smart Lock,105.95.218.42,109.132.111.16,17847,55326,TCP,405,SYN,966,receiving data,0
2024-05-28 00:26:25.195475,Smart Lock,109.186.169.107,130.132.54.22,25797,52361,UDP,1386,SYN,352,idle,1
2024-05-27 13:41:03.195475,Smart Lock,114.140.247.210,143.249.170.224,52182,55342,TCP,1262,SYN,1226,sending data,0
2024-05-27 15:39:26.195475,Smart Lock,80.30.76.70,117.54.79.201,61916,13994,TCP,183,,230,receiving data,1
2024-05-27 13:27:25.195475,Smart Lock,109.95.39.10,18.75.186.8,11876,4336,TCP,766,RST,312,receiving data,1
2024-05-27 06:53:50.195475,Smart Lock,200.188.165.250,64.73.214.57,30317,15578,TCP,985,SYN,1347,receiving data,1
2024-05-27 15:51:16.195475,Smart Lock,92.230.75.114,189.118.144.50,16269,27471,UDP,459,RST,929,sending data,1
2024-05-27 00:35:09.195475,Smart Lock,104.109.88.42,46.218.24.126,9620,63143,TCP,942,SYN,921,idle,0
2024-05-27 09:24:55.195475,Smart Lock,193.23.221.167,110.238.173.166,18027,39768,TCP,799,,162,idle,0
2024-05-27 07:45:59.195475,Smart Lock,241.67.75.191,217.33.67.102,62973,6193,UDP,811,SYN,861,receiving data,0
2024-05-27 02:48:42.195475,Smart Lock,5.172.218.212,250.216.240.75,54826,9088,TCP,641,,67,receiving data,1
2024-05-27 23:07:13.195475,Smart Lock,103.229.126.233,15.169.114.120,32435,18441,TCP,1016,SYN,992,receiving data,0
2024-05-27 20:51:03.195475,Smart Lock,234.125.39.240,169.131.81.148,41647,3028,TCP,1150,FIN,849,sending data,1
2024-05-27 22:14:42.195475,Smart Lock,197.36.73.63,40.161.171.48,21073,46496,UDP,498,ACK,503,idle,0
2024-05-27 21:14:49.195475,Smart Lock,227.252.123.119,235.146.130.194,59406,31377,UDP,165,FIN,456,sending data,1
2024-05-27 00:10:23.195475,Smart Lock,19.215.205.48,39.137.167.203,7759,26833,UDP,434,RST,721,idle,1
2024-05-27 16:17:01.195475,Smart Lock,180.184.178.214,3.119.127.55,21622,22959,UDP,156,RST,935,sending data,1
2024-05-27 10:16:16.195475,Smart Lock,141.55.159.6,64.29.194.87,47904,63627,TCP,1059,ACK,159,receiving data,1
2024-05-27 05:18:56.195475,Smart Lock,172.237.84.41,148.144.138.56,8882,27723,TCP,298,,756,receiving data,0
2024-05-27 12:34:33.195475,Smart Lock,154.159.12.175,60.202.41.114,13324,9991,UDP,404,FIN,255,sending data,0
2024-05-27 00:11:19.195475,Smart Lock,190.93.247.169,2.248.217.222,39731,64033,TCP,162,,1008,receiving data,1
2024-05-27 21:48:25.195475,Smart Lock,200.167.230.89,2.19.25.76,17563,21516,UDP,380,RST,1218,receiving data,0
2024-05-27 18:21:36.195475,Smart Lock,80.66.230.48,17.56.197.8,38776,24888,TCP,89,SYN,342,sending data,1
